Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-08-19_15:39:37] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.106663465499878
[2023-08-19_15:39:38] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.5683140754699707
[2023-08-19_15:39:38] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.5874142646789551
[2023-08-19_15:39:39] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.5243816375732422
[2023-08-19_15:39:40] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.8536443710327148
[2023-08-19_15:39:41] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.7140829563140869
[2023-08-19_15:39:41] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.5769181251525879
[2023-08-19_15:39:42] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.6696321964263916
[2023-08-19_15:39:42] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.6558566093444824
[2023-08-19_15:39:43] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.8887238502502441
[2023-08-19_15:39:44] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.5619645118713379
[2023-08-19_15:39:44] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.5378689765930176
[2023-08-19_15:39:45] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.5622811317443848
[2023-08-19_15:39:46] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.5337224006652832
[2023-08-19_15:39:46] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.8008992671966553
[2023-08-19_15:39:47] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5369257926940918
[2023-08-19_15:39:47] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.5663154125213623
[2023-08-19_15:39:48] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.5373563766479492
[2023-08-19_15:39:49] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.7973449230194092
[2023-08-19_15:39:49] Epoch:5/200, iteration:124/468, lr: 0.1, loss: 0.01592346839606762, time: 0.5369348526000977
[2023-08-19_15:39:50] Epoch:5/200, iteration:224/468, lr: 0.1, loss: 0.004568661563098431, time: 0.5403170585632324
[2023-08-19_15:39:50] Epoch:5/200, iteration:324/468, lr: 0.1, loss: 0.05317382514476776, time: 0.5413830280303955
[2023-08-19_15:39:51] Epoch:5/200, iteration:424/468, lr: 0.1, loss: 0.04417886957526207, time: 0.5741791725158691
[2023-08-19_15:39:52] Epoch:6/200, iteration:55/468, lr: 0.1, loss: 0.015969695523381233, time: 0.889141321182251
[2023-08-19_15:39:53] Epoch:6/200, iteration:155/468, lr: 0.1, loss: 0.07699500769376755, time: 0.6243565082550049
[2023-08-19_15:39:53] Epoch:6/200, iteration:255/468, lr: 0.1, loss: 0.05615000054240227, time: 0.563697338104248
[2023-08-19_15:39:54] Epoch:6/200, iteration:355/468, lr: 0.1, loss: 0.10007388144731522, time: 0.5579721927642822
[2023-08-19_15:39:54] Epoch:6/200, iteration:455/468, lr: 0.1, loss: 0.058826349675655365, time: 0.5465302467346191
[2023-08-19_15:39:55] Epoch:7/200, iteration:86/468, lr: 0.1, loss: 0.035861607640981674, time: 0.8152194023132324
[2023-08-19_15:39:56] Epoch:7/200, iteration:186/468, lr: 0.1, loss: 0.06416071951389313, time: 0.5121889114379883
[2023-08-19_15:39:56] Epoch:7/200, iteration:286/468, lr: 0.1, loss: 0.04322223365306854, time: 0.5259127616882324
[2023-08-19_15:39:57] Epoch:7/200, iteration:386/468, lr: 0.1, loss: 0.04382333159446716, time: 0.5745847225189209
[2023-08-19_15:39:57] Epoch:8/200, iteration:17/468, lr: 0.1, loss: 0.012422996573150158, time: 0.8179001808166504
[2023-08-19_15:39:58] Epoch:8/200, iteration:117/468, lr: 0.1, loss: 0.20606140792369843, time: 0.5478427410125732
[2023-08-19_15:39:59] Epoch:8/200, iteration:217/468, lr: 0.1, loss: 0.028024980798363686, time: 0.6049649715423584
[2023-08-19_15:39:59] Epoch:8/200, iteration:317/468, lr: 0.1, loss: 0.01910349167883396, time: 0.563018798828125
[2023-08-19_15:40:00] Epoch:8/200, iteration:417/468, lr: 0.1, loss: 0.04468240588903427, time: 0.5193417072296143
[2023-08-19_15:40:00] Epoch:9/200, iteration:48/468, lr: 0.1, loss: 0.0532463863492012, time: 0.8374993801116943
