Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-08-19_15:58:37] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.0877537727355957
[2023-08-19_15:58:38] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.548954963684082
[2023-08-19_15:58:38] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.5507516860961914
[2023-08-19_15:58:39] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.5428845882415771
[2023-08-19_15:58:40] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.7900373935699463
[2023-08-19_15:58:40] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.5162553787231445
[2023-08-19_15:58:41] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.5391812324523926
[2023-08-19_15:58:41] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.5289301872253418
[2023-08-19_15:58:42] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.5513343811035156
[2023-08-19_15:58:43] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.7966742515563965
[2023-08-19_15:58:43] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.5726311206817627
[2023-08-19_15:58:44] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.633192777633667
[2023-08-19_15:58:44] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.5222420692443848
[2023-08-19_15:58:45] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.6322145462036133
[2023-08-19_15:58:46] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.8255281448364258
[2023-08-19_15:58:46] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5421953201293945
[2023-08-19_15:58:47] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.5522191524505615
[2023-08-19_15:58:47] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.5746860504150391
[2023-08-19_15:58:48] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.8185944557189941
