Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-08-18_13:20:55] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.1492533683776855
[2023-08-18_13:20:56] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.5771012306213379
[2023-08-18_13:20:57] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.5562078952789307
[2023-08-18_13:20:57] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.6153159141540527
[2023-08-18_13:20:58] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.8392751216888428
[2023-08-18_13:20:59] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.6352105140686035
[2023-08-18_13:20:59] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.6260547637939453
[2023-08-18_13:21:00] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.5712413787841797
[2023-08-18_13:21:00] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.549140214920044
[2023-08-18_13:21:01] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.8238096237182617
[2023-08-18_13:21:02] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.598860502243042
[2023-08-18_13:21:02] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.6049857139587402
[2023-08-18_13:21:03] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.6120052337646484
[2023-08-18_13:21:04] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.6197402477264404
[2023-08-18_13:21:04] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.787139892578125
[2023-08-18_13:21:05] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5821278095245361
[2023-08-18_13:21:06] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.5538351535797119
[2023-08-18_13:21:06] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.5427653789520264
[2023-08-18_13:21:07] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.7860779762268066
[2023-08-18_13:21:08] Epoch:5/200, iteration:124/468, lr: 0.1, loss: 0.01592346839606762, time: 0.5921263694763184
[2023-08-18_13:21:08] Epoch:5/200, iteration:224/468, lr: 0.1, loss: 0.004568661563098431, time: 0.5625007152557373
[2023-08-18_13:21:09] Epoch:5/200, iteration:324/468, lr: 0.1, loss: 0.05317382514476776, time: 0.724290132522583
[2023-08-18_13:21:09] Epoch:5/200, iteration:424/468, lr: 0.1, loss: 0.04417886957526207, time: 0.6863288879394531
[2023-08-18_13:21:10] Epoch:6/200, iteration:55/468, lr: 0.1, loss: 0.015969695523381233, time: 0.7999334335327148
[2023-08-18_13:21:11] Epoch:6/200, iteration:155/468, lr: 0.1, loss: 0.07699500769376755, time: 0.5693449974060059
[2023-08-18_13:21:11] Epoch:6/200, iteration:255/468, lr: 0.1, loss: 0.05615000054240227, time: 0.5957961082458496
[2023-08-18_13:21:12] Epoch:6/200, iteration:355/468, lr: 0.1, loss: 0.10007388144731522, time: 0.6011526584625244
[2023-08-18_13:21:13] Epoch:6/200, iteration:455/468, lr: 0.1, loss: 0.058826349675655365, time: 0.6052525043487549
[2023-08-18_13:21:13] Epoch:7/200, iteration:86/468, lr: 0.1, loss: 0.035861607640981674, time: 0.7490742206573486
[2023-08-18_13:21:14] Epoch:7/200, iteration:186/468, lr: 0.1, loss: 0.06416071951389313, time: 0.5723390579223633
[2023-08-18_13:21:15] Epoch:7/200, iteration:286/468, lr: 0.1, loss: 0.04322223365306854, time: 0.5747220516204834
[2023-08-18_13:21:15] Epoch:7/200, iteration:386/468, lr: 0.1, loss: 0.04382333159446716, time: 0.5498111248016357
[2023-08-18_13:21:16] Epoch:8/200, iteration:17/468, lr: 0.1, loss: 0.012422996573150158, time: 0.7725834846496582
[2023-08-18_13:21:16] Epoch:8/200, iteration:117/468, lr: 0.1, loss: 0.20606140792369843, time: 0.5263943672180176
[2023-08-18_13:21:17] Epoch:8/200, iteration:217/468, lr: 0.1, loss: 0.028024980798363686, time: 0.5816330909729004
[2023-08-18_13:21:18] Epoch:8/200, iteration:317/468, lr: 0.1, loss: 0.01910349167883396, time: 0.5487174987792969
[2023-08-18_13:21:18] Epoch:8/200, iteration:417/468, lr: 0.1, loss: 0.04468240588903427, time: 0.5593452453613281
[2023-08-18_13:21:19] Epoch:9/200, iteration:48/468, lr: 0.1, loss: 0.0532463863492012, time: 0.817528486251831
[2023-08-18_13:21:19] Epoch:9/200, iteration:148/468, lr: 0.1, loss: 0.07308514416217804, time: 0.5495097637176514
[2023-08-18_13:21:20] Epoch:9/200, iteration:248/468, lr: 0.1, loss: 0.01690800115466118, time: 0.58426833152771
[2023-08-18_13:21:21] Epoch:9/200, iteration:348/468, lr: 0.1, loss: 0.05685403570532799, time: 0.5975968837738037
[2023-08-18_13:21:21] Epoch:9/200, iteration:448/468, lr: 0.1, loss: 0.015385136939585209, time: 0.5494766235351562
[2023-08-18_13:21:22] Epoch:10/200, iteration:79/468, lr: 0.1, loss: 0.024725157767534256, time: 0.7885241508483887
[2023-08-18_13:21:23] Epoch:10/200, iteration:179/468, lr: 0.1, loss: 0.02333970181643963, time: 0.531522274017334
[2023-08-18_13:21:23] Epoch:10/200, iteration:279/468, lr: 0.1, loss: 0.07438258081674576, time: 0.5515167713165283
[2023-08-18_13:21:24] Epoch:10/200, iteration:379/468, lr: 0.1, loss: 0.023128801956772804, time: 0.5549688339233398
==========Test result on benign test dataset==========
[2023-08-18_13:21:25] Top-1 correct / Total: 9889/10000, Top-1 accuracy: 0.9889, Top-5 correct / Total: 10000/10000, Top-5 accuracy: 1.0, time: 1.2435390949249268
==========Test result on poisoned test dataset==========
[2023-08-18_13:21:26] Top-1 correct / Total: 9889/10000, Top-1 accuracy: 0.9889, Top-5 correct / Total: 10000/10000, Top-5 accuracy: 1.0, time: 1.9025723934173584
[2023-08-18_13:21:26] Epoch:11/200, iteration:10/468, lr: 0.1, loss: 0.005713406018912792, time: 2.105687141418457
[2023-08-18_13:21:26] Epoch:11/200, iteration:110/468, lr: 0.1, loss: 0.042993783950805664, time: 0.5499403476715088
[2023-08-18_13:21:27] Epoch:11/200, iteration:210/468, lr: 0.1, loss: 0.010218702256679535, time: 0.5312492847442627
[2023-08-18_13:21:27] Epoch:11/200, iteration:310/468, lr: 0.1, loss: 0.031291794031858444, time: 0.5440168380737305
[2023-08-18_13:21:28] Epoch:11/200, iteration:410/468, lr: 0.1, loss: 0.01594690792262554, time: 0.5598299503326416
[2023-08-18_13:21:29] Epoch:12/200, iteration:41/468, lr: 0.1, loss: 0.0330529510974884, time: 0.796710729598999
[2023-08-18_13:21:29] Epoch:12/200, iteration:141/468, lr: 0.1, loss: 0.01877472549676895, time: 0.573188304901123
[2023-08-18_13:21:30] Epoch:12/200, iteration:241/468, lr: 0.1, loss: 0.008873513899743557, time: 0.5490078926086426
[2023-08-18_13:21:30] Epoch:12/200, iteration:341/468, lr: 0.1, loss: 0.02072940580546856, time: 0.5140304565429688
[2023-08-18_13:21:31] Epoch:12/200, iteration:441/468, lr: 0.1, loss: 0.0585210956633091, time: 0.5855863094329834
[2023-08-18_13:21:32] Epoch:13/200, iteration:72/468, lr: 0.1, loss: 0.023594772443175316, time: 0.9191491603851318
[2023-08-18_13:21:32] Epoch:13/200, iteration:172/468, lr: 0.1, loss: 0.03486093878746033, time: 0.6299135684967041
[2023-08-18_13:21:33] Epoch:13/200, iteration:272/468, lr: 0.1, loss: 0.018498186022043228, time: 0.6542360782623291
[2023-08-18_13:21:34] Epoch:13/200, iteration:372/468, lr: 0.1, loss: 0.017077140510082245, time: 0.6015050411224365
[2023-08-18_13:21:35] Epoch:14/200, iteration:3/468, lr: 0.1, loss: 0.020858895033597946, time: 0.8683345317840576
[2023-08-18_13:21:35] Epoch:14/200, iteration:103/468, lr: 0.1, loss: 0.06017541140317917, time: 0.5881781578063965
[2023-08-18_13:21:36] Epoch:14/200, iteration:203/468, lr: 0.1, loss: 0.05563201755285263, time: 0.5780026912689209
[2023-08-18_13:21:36] Epoch:14/200, iteration:303/468, lr: 0.1, loss: 0.01573903299868107, time: 0.5839545726776123
[2023-08-18_13:21:37] Epoch:14/200, iteration:403/468, lr: 0.1, loss: 0.03673582151532173, time: 0.6246562004089355
[2023-08-18_13:21:38] Epoch:15/200, iteration:34/468, lr: 0.1, loss: 0.015292012132704258, time: 0.8046798706054688
[2023-08-18_13:21:38] Epoch:15/200, iteration:134/468, lr: 0.1, loss: 0.02685973048210144, time: 0.6229853630065918
[2023-08-18_13:21:39] Epoch:15/200, iteration:234/468, lr: 0.1, loss: 0.01760539412498474, time: 0.6145861148834229
[2023-08-18_13:21:40] Epoch:15/200, iteration:334/468, lr: 0.1, loss: 0.059704653918743134, time: 0.5534181594848633
[2023-08-18_13:21:40] Epoch:15/200, iteration:434/468, lr: 0.1, loss: 0.059612296521663666, time: 0.5882973670959473
[2023-08-18_13:21:41] Epoch:16/200, iteration:65/468, lr: 0.1, loss: 0.016177404671907425, time: 0.7761020660400391
[2023-08-18_13:21:42] Epoch:16/200, iteration:165/468, lr: 0.1, loss: 0.015309302136301994, time: 0.5986969470977783
[2023-08-18_13:21:42] Epoch:16/200, iteration:265/468, lr: 0.1, loss: 0.018952608108520508, time: 0.5884661674499512
[2023-08-18_13:21:43] Epoch:16/200, iteration:365/468, lr: 0.1, loss: 0.020276030525565147, time: 0.5748164653778076
[2023-08-18_13:21:43] Epoch:16/200, iteration:465/468, lr: 0.1, loss: 0.030848702415823936, time: 0.5724160671234131
[2023-08-18_13:21:44] Epoch:17/200, iteration:96/468, lr: 0.1, loss: 0.024420037865638733, time: 0.7848005294799805
[2023-08-18_13:21:45] Epoch:17/200, iteration:196/468, lr: 0.1, loss: 0.030893893912434578, time: 0.536379337310791
[2023-08-18_13:21:45] Epoch:17/200, iteration:296/468, lr: 0.1, loss: 0.048618558794260025, time: 0.6199133396148682
[2023-08-18_13:21:46] Epoch:17/200, iteration:396/468, lr: 0.1, loss: 0.017333799973130226, time: 0.6287627220153809
[2023-08-18_13:21:47] Epoch:18/200, iteration:27/468, lr: 0.1, loss: 0.027067013084888458, time: 0.8247499465942383
[2023-08-18_13:21:47] Epoch:18/200, iteration:127/468, lr: 0.1, loss: 0.03130017966032028, time: 0.5362412929534912
[2023-08-18_13:21:48] Epoch:18/200, iteration:227/468, lr: 0.1, loss: 0.005398306995630264, time: 0.5453238487243652
[2023-08-18_13:21:48] Epoch:18/200, iteration:327/468, lr: 0.1, loss: 0.056854672729969025, time: 0.5646805763244629
[2023-08-18_13:21:49] Epoch:18/200, iteration:427/468, lr: 0.1, loss: 0.014265486970543861, time: 0.5790162086486816
[2023-08-18_13:21:50] Epoch:19/200, iteration:58/468, lr: 0.1, loss: 0.01460824254900217, time: 0.7567355632781982
[2023-08-18_13:21:50] Epoch:19/200, iteration:158/468, lr: 0.1, loss: 0.012103884480893612, time: 0.6127092838287354
