Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-08-19_21:59:04] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.1104705333709717
[2023-08-19_21:59:05] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.5591189861297607
[2023-08-19_21:59:05] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.6122879981994629
[2023-08-19_21:59:06] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.6126871109008789
[2023-08-19_21:59:07] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.853039026260376
[2023-08-19_21:59:07] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.5337340831756592
[2023-08-19_21:59:08] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.5551426410675049
[2023-08-19_21:59:09] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.5341119766235352
[2023-08-19_21:59:09] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.5362563133239746
[2023-08-19_21:59:10] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.8461880683898926
[2023-08-19_21:59:10] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.5861618518829346
[2023-08-19_21:59:11] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.5679140090942383
[2023-08-19_21:59:12] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.5402841567993164
[2023-08-19_21:59:12] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.5574791431427002
[2023-08-19_21:59:13] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.834697961807251
[2023-08-19_21:59:14] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5477373600006104
[2023-08-19_21:59:14] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.5495481491088867
[2023-08-19_21:59:15] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.616302490234375
[2023-08-19_21:59:16] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.8338713645935059
[2023-08-19_21:59:16] Epoch:5/200, iteration:124/468, lr: 0.1, loss: 0.01592346839606762, time: 0.5573024749755859
[2023-08-19_21:59:17] Epoch:5/200, iteration:224/468, lr: 0.1, loss: 0.004568661563098431, time: 0.5746309757232666
[2023-08-19_21:59:17] Epoch:5/200, iteration:324/468, lr: 0.1, loss: 0.05317382514476776, time: 0.5604662895202637
[2023-08-19_21:59:18] Epoch:5/200, iteration:424/468, lr: 0.1, loss: 0.04417886957526207, time: 0.544318675994873
[2023-08-19_21:59:19] Epoch:6/200, iteration:55/468, lr: 0.1, loss: 0.015969695523381233, time: 0.8462731838226318
[2023-08-19_21:59:19] Epoch:6/200, iteration:155/468, lr: 0.1, loss: 0.07699500769376755, time: 0.5461015701293945
[2023-08-19_21:59:20] Epoch:6/200, iteration:255/468, lr: 0.1, loss: 0.05615000054240227, time: 0.5329606533050537
[2023-08-19_21:59:20] Epoch:6/200, iteration:355/468, lr: 0.1, loss: 0.10007388144731522, time: 0.5479989051818848
[2023-08-19_21:59:21] Epoch:6/200, iteration:455/468, lr: 0.1, loss: 0.058826349675655365, time: 0.6011605262756348
[2023-08-19_21:59:22] Epoch:7/200, iteration:86/468, lr: 0.1, loss: 0.035861607640981674, time: 0.8318355083465576
[2023-08-19_21:59:22] Epoch:7/200, iteration:186/468, lr: 0.1, loss: 0.06416071951389313, time: 0.6045210361480713
