Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-08-19_15:54:15] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.127666711807251
[2023-08-19_15:54:16] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.5367481708526611
[2023-08-19_15:54:16] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.5850551128387451
[2023-08-19_15:54:17] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.512749433517456
[2023-08-19_15:54:18] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.9406728744506836
[2023-08-19_15:54:18] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.6331498622894287
[2023-08-19_15:54:19] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.609081506729126
[2023-08-19_15:54:20] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.5525367259979248
[2023-08-19_15:54:20] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.5629966259002686
[2023-08-19_15:54:21] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.9046649932861328
[2023-08-19_15:54:22] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.5364038944244385
[2023-08-19_15:54:22] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.5304570198059082
[2023-08-19_15:54:23] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.5289034843444824
[2023-08-19_15:54:23] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.5610501766204834
[2023-08-19_15:54:24] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.8522377014160156
[2023-08-19_15:54:25] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5204007625579834
[2023-08-19_15:54:25] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.5543844699859619
[2023-08-19_15:54:26] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.5241460800170898
[2023-08-19_15:54:27] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.8723897933959961
[2023-08-19_15:54:27] Epoch:5/200, iteration:124/468, lr: 0.1, loss: 0.01592346839606762, time: 0.5418694019317627
[2023-08-19_15:54:28] Epoch:5/200, iteration:224/468, lr: 0.1, loss: 0.004568661563098431, time: 0.5160832405090332
[2023-08-19_15:54:28] Epoch:5/200, iteration:324/468, lr: 0.1, loss: 0.05317382514476776, time: 0.5374248027801514
[2023-08-19_15:54:29] Epoch:5/200, iteration:424/468, lr: 0.1, loss: 0.04417886957526207, time: 0.5284690856933594
