Total train samples: 60000
Total test samples: 10000
Batch size: 128
iteration every epoch: 468
Initial learning rate: 0.1
[2023-07-26_21:50:45] Epoch:1/200, iteration:100/468, lr: 0.1, loss: 0.43051648139953613, time: 1.2045214176177979
[2023-07-26_21:50:46] Epoch:1/200, iteration:200/468, lr: 0.1, loss: 0.31081900000572205, time: 0.6202888488769531
[2023-07-26_21:50:46] Epoch:1/200, iteration:300/468, lr: 0.1, loss: 0.29823940992355347, time: 0.5890491008758545
[2023-07-26_21:50:47] Epoch:1/200, iteration:400/468, lr: 0.1, loss: 0.20784862339496613, time: 0.5704998970031738
[2023-07-26_21:50:48] Epoch:2/200, iteration:31/468, lr: 0.1, loss: 0.02696564793586731, time: 0.8453326225280762
[2023-07-26_21:50:48] Epoch:2/200, iteration:131/468, lr: 0.1, loss: 0.0551961250603199, time: 0.6040914058685303
[2023-07-26_21:50:49] Epoch:2/200, iteration:231/468, lr: 0.1, loss: 0.07440127432346344, time: 0.5941081047058105
[2023-07-26_21:50:49] Epoch:2/200, iteration:331/468, lr: 0.1, loss: 0.03588956966996193, time: 0.5902366638183594
[2023-07-26_21:50:50] Epoch:2/200, iteration:431/468, lr: 0.1, loss: 0.025284340605139732, time: 0.6771872043609619
[2023-07-26_21:50:51] Epoch:3/200, iteration:62/468, lr: 0.1, loss: 0.04993590712547302, time: 0.850334882736206
[2023-07-26_21:50:51] Epoch:3/200, iteration:162/468, lr: 0.1, loss: 0.006586258765310049, time: 0.5570251941680908
[2023-07-26_21:50:52] Epoch:3/200, iteration:262/468, lr: 0.1, loss: 0.013602550141513348, time: 0.5775918960571289
[2023-07-26_21:50:53] Epoch:3/200, iteration:362/468, lr: 0.1, loss: 0.07186993211507797, time: 0.6305532455444336
[2023-07-26_21:50:53] Epoch:3/200, iteration:462/468, lr: 0.1, loss: 0.09843014180660248, time: 0.5591926574707031
[2023-07-26_21:50:54] Epoch:4/200, iteration:93/468, lr: 0.1, loss: 0.026276573538780212, time: 0.813323974609375
[2023-07-26_21:50:55] Epoch:4/200, iteration:193/468, lr: 0.1, loss: 0.05705200135707855, time: 0.5759871006011963
[2023-07-26_21:50:55] Epoch:4/200, iteration:293/468, lr: 0.1, loss: 0.01667201891541481, time: 0.6070137023925781
[2023-07-26_21:50:56] Epoch:4/200, iteration:393/468, lr: 0.1, loss: 0.017892902716994286, time: 0.6502625942230225
[2023-07-26_21:50:57] Epoch:5/200, iteration:24/468, lr: 0.1, loss: 0.022536084055900574, time: 0.9405710697174072
[2023-07-26_21:50:57] Epoch:5/200, iteration:124/468, lr: 0.1, loss: 0.01592346839606762, time: 0.65321946144104
[2023-07-26_21:50:58] Epoch:5/200, iteration:224/468, lr: 0.1, loss: 0.004568661563098431, time: 0.5280814170837402
[2023-07-26_21:50:59] Epoch:5/200, iteration:324/468, lr: 0.1, loss: 0.05317382514476776, time: 0.6336236000061035
[2023-07-26_21:50:59] Epoch:5/200, iteration:424/468, lr: 0.1, loss: 0.04417886957526207, time: 0.6869192123413086
